,id,_id,datetime,type,reference,description,extra
13310,28968,,2022-03-18T04:08:06,RECOVERED,http://covid.gov.pk/,31 new recoveries reported in Islamabad taking the tally to 133624,
13311,28969,,2022-03-18T04:08:06,INFECTED,http://covid.gov.pk/,77 new cases reported in  Punjab taking the tally to 504219,
13312,28970,,2022-03-18T04:08:06,RECOVERED,http://covid.gov.pk/,171 new recoveries reported in Punjab taking the tally to 487770,
13313,28971,,2022-03-18T04:08:06,DECEASED,http://covid.gov.pk/,4 new deaths reported in Punjab taking the tally to 13545,
13314,28972,,2022-03-18T04:08:06,INFECTED,http://covid.gov.pk/,70 new cases reported in  KPK taking the tally to 218503,
13315,28973,,2022-03-18T04:08:06,RECOVERED,http://covid.gov.pk/,536 new recoveries reported in KPK taking the tally to 211058,
13316,28974,,2022-03-18T04:08:06,DECEASED,http://covid.gov.pk/,1 new deaths reported in KPK taking the tally to 6307,
13317,28975,,2022-03-18T04:08:06,INFECTED,http://covid.gov.pk/,6 new cases reported in  Gilgit Baltistan taking the tally to 11657,
13318,28976,,2022-03-18T04:08:06,RECOVERED,http://covid.gov.pk/,26 new recoveries reported in Gilgit Baltistan taking the tally to 11388,
13319,28977,,2022-03-18T04:08:06,INFECTED,http://covid.gov.pk/,1 new cases reported in  Balochistan taking the tally to 35454,
13320,28978,,2022-03-18T04:08:06,RECOVERED,http://covid.gov.pk/,9 new recoveries reported in Balochistan taking the tally to 35045,
13321,28979,,2022-03-18T04:08:06,INFECTED,http://covid.gov.pk/,6 new cases reported in  AJK taking the tally to 43206,
13322,28980,,2022-03-18T04:08:06,RECOVERED,http://covid.gov.pk/,15 new recoveries reported in AJK taking the tally to 42363,
13323,28981,,2022-03-18T04:08:06,DECEASED,http://covid.gov.pk/,2 new deaths reported in AJK taking the tally to 792,
13324,28982,,2022-03-19T04:07:41,INFECTED,http://covid.gov.pk/,20 new cases reported in  Islamabad taking the tally to 134930,
13325,28983,,2022-03-19T04:07:41,RECOVERED,http://covid.gov.pk/,34 new recoveries reported in Islamabad taking the tally to 133658,
13326,28984,,2022-03-19T04:07:41,INFECTED,http://covid.gov.pk/,105 new cases reported in  Punjab taking the tally to 504324,
13327,28985,,2022-03-19T04:07:41,RECOVERED,http://covid.gov.pk/,189 new recoveries reported in Punjab taking the tally to 487959,
13328,28986,,2022-03-19T04:07:41,DECEASED,http://covid.gov.pk/,2 new deaths reported in Punjab taking the tally to 13547,
13329,28987,,2022-03-19T04:07:41,INFECTED,http://covid.gov.pk/,479 new cases reported in  Sindh taking the tally to 573347,
13330,28988,,2022-03-19T04:07:41,RECOVERED,http://covid.gov.pk/,1409 new recoveries reported in Sindh taking the tally to 553777,
13331,28989,,2022-03-19T04:07:41,INFECTED,http://covid.gov.pk/,80 new cases reported in  KPK taking the tally to 218583,
13332,28990,,2022-03-19T04:07:41,RECOVERED,http://covid.gov.pk/,209 new recoveries reported in KPK taking the tally to 211267,
13333,28991,,2022-03-19T04:07:41,INFECTED,http://covid.gov.pk/,5 new cases reported in  Gilgit Baltistan taking the tally to 11662,
13334,28992,,2022-03-19T04:07:41,INFECTED,http://covid.gov.pk/,4 new cases reported in  Balochistan taking the tally to 35458,
13335,28993,,2022-03-19T04:07:41,RECOVERED,http://covid.gov.pk/,5 new recoveries reported in Balochistan taking the tally to 35050,
13336,28994,,2022-03-19T04:07:41,INFECTED,http://covid.gov.pk/,3 new cases reported in  AJK taking the tally to 43209,
13337,28995,,2022-03-19T04:07:41,RECOVERED,http://covid.gov.pk/,11 new recoveries reported in AJK taking the tally to 42374,
13338,28996,,2022-03-20T04:08:19,INFECTED,http://covid.gov.pk/,21 new cases reported in  Islamabad taking the tally to 134951,
13339,28997,,2022-03-20T04:08:19,RECOVERED,http://covid.gov.pk/,34 new recoveries reported in Islamabad taking the tally to 133692,
13340,28998,,2022-03-20T04:08:19,INFECTED,http://covid.gov.pk/,69 new cases reported in  Punjab taking the tally to 504393,
13341,28999,,2022-03-20T04:08:19,RECOVERED,http://covid.gov.pk/,155 new recoveries reported in Punjab taking the tally to 488114,
13342,29000,,2022-03-20T04:08:19,DECEASED,http://covid.gov.pk/,1 new deaths reported in Punjab taking the tally to 13548,
13343,29001,,2022-03-20T04:08:19,INFECTED,http://covid.gov.pk/,232 new cases reported in  Sindh taking the tally to 573579,
13344,29002,,2022-03-20T04:08:19,RECOVERED,http://covid.gov.pk/,23 new recoveries reported in Sindh taking the tally to 553800,
13345,29003,,2022-03-20T04:08:19,INFECTED,http://covid.gov.pk/,46 new cases reported in  KPK taking the tally to 218629,
13346,29004,,2022-03-20T04:08:19,RECOVERED,http://covid.gov.pk/,44 new recoveries reported in KPK taking the tally to 211311,
13347,29005,,2022-03-20T04:08:19,INFECTED,http://covid.gov.pk/,2 new cases reported in  Gilgit Baltistan taking the tally to 11664,
13348,29006,,2022-03-20T04:08:19,RECOVERED,http://covid.gov.pk/,15 new recoveries reported in Gilgit Baltistan taking the tally to 11403,
13349,29007,,2022-03-20T04:08:19,RECOVERED,http://covid.gov.pk/,5 new recoveries reported in Balochistan taking the tally to 35055,
13350,29008,,2022-03-20T04:08:19,INFECTED,http://covid.gov.pk/,5 new cases reported in  AJK taking the tally to 43214,
13351,29009,,2022-03-20T04:08:19,RECOVERED,http://covid.gov.pk/,10 new recoveries reported in AJK taking the tally to 42384,
13352,29010,,2022-03-21T04:08:02,INFECTED,http://covid.gov.pk/,12 new cases reported in  Islamabad taking the tally to 134963,
13353,29011,,2022-03-21T04:08:02,RECOVERED,http://covid.gov.pk/,31 new recoveries reported in Islamabad taking the tally to 133723,
13354,29012,,2022-03-21T04:08:02,INFECTED,http://covid.gov.pk/,49 new cases reported in  Punjab taking the tally to 504442,
13355,29013,,2022-03-21T04:08:02,RECOVERED,http://covid.gov.pk/,150 new recoveries reported in Punjab taking the tally to 488264,
13356,29014,,2022-03-21T04:08:02,DECEASED,http://covid.gov.pk/,2 new deaths reported in Punjab taking the tally to 13550,
13357,29015,,2022-03-21T04:08:02,INFECTED,http://covid.gov.pk/,174 new cases reported in  Sindh taking the tally to 573753,
13358,29016,,2022-03-21T04:08:02,RECOVERED,http://covid.gov.pk/,45 new recoveries reported in Sindh taking the tally to 553845,
13359,29017,,2022-03-21T04:08:02,INFECTED,http://covid.gov.pk/,60 new cases reported in  KPK taking the tally to 218689,
13360,29018,,2022-03-21T04:08:02,RECOVERED,http://covid.gov.pk/,100 new recoveries reported in KPK taking the tally to 211411,
13361,29019,,2022-03-21T04:08:02,INFECTED,http://covid.gov.pk/,2 new cases reported in  Gilgit Baltistan taking the tally to 11666,
13362,29020,,2022-03-21T04:08:02,RECOVERED,http://covid.gov.pk/,25 new recoveries reported in Gilgit Baltistan taking the tally to 11428,
13363,29021,,2022-03-21T04:08:02,RECOVERED,http://covid.gov.pk/,4 new recoveries reported in Balochistan taking the tally to 35059,
13364,29022,,2022-03-21T04:08:02,INFECTED,http://covid.gov.pk/,6 new cases reported in  AJK taking the tally to 43220,
13365,29023,,2022-03-21T04:08:02,RECOVERED,http://covid.gov.pk/,6 new recoveries reported in AJK taking the tally to 42390,
13366,29024,,2022-03-22T04:07:30,INFECTED,http://covid.gov.pk/,10 new cases reported in  Islamabad taking the tally to 134973,
13367,29025,,2022-03-22T04:07:30,RECOVERED,http://covid.gov.pk/,23 new recoveries reported in Islamabad taking the tally to 133746,
13368,29026,,2022-03-22T04:07:30,INFECTED,http://covid.gov.pk/,65 new cases reported in  Punjab taking the tally to 504507,
13369,29027,,2022-03-22T04:07:30,RECOVERED,http://covid.gov.pk/,529 new recoveries reported in Punjab taking the tally to 488793,
13370,29028,,2022-03-22T04:07:30,DECEASED,http://covid.gov.pk/,1 new deaths reported in Punjab taking the tally to 13551,
13371,29029,,2022-03-22T04:07:30,INFECTED,http://covid.gov.pk/,97 new cases reported in  Sindh taking the tally to 573850,
13372,29030,,2022-03-22T04:07:30,RECOVERED,http://covid.gov.pk/,54 new recoveries reported in Sindh taking the tally to 553899,
13373,29031,,2022-03-22T04:07:30,DECEASED,http://covid.gov.pk/,1 new deaths reported in Sindh taking the tally to 8092,
13374,29032,,2022-03-22T04:07:30,INFECTED,http://covid.gov.pk/,47 new cases reported in  KPK taking the tally to 218736,
13375,29033,,2022-03-22T04:07:30,RECOVERED,http://covid.gov.pk/,50 new recoveries reported in KPK taking the tally to 211461,
13376,29034,,2022-03-22T04:07:30,INFECTED,http://covid.gov.pk/,6 new cases reported in  Gilgit Baltistan taking the tally to 11672,
13377,29035,,2022-03-22T04:07:30,RECOVERED,http://covid.gov.pk/,13 new recoveries reported in Gilgit Baltistan taking the tally to 11441,
13378,29036,,2022-03-22T04:07:30,INFECTED,http://covid.gov.pk/,1 new cases reported in  Balochistan taking the tally to 35459,
13379,29037,,2022-03-22T04:07:30,RECOVERED,http://covid.gov.pk/,1 new recoveries reported in Balochistan taking the tally to 35060,
13380,29038,,2022-03-22T04:07:30,INFECTED,http://covid.gov.pk/,2 new cases reported in  AJK taking the tally to 43222,
13381,29039,,2022-03-22T04:07:30,RECOVERED,http://covid.gov.pk/,6 new recoveries reported in AJK taking the tally to 42396,
13382,29040,,2022-03-23T04:07:30,INFECTED,http://covid.gov.pk/,18 new cases reported in  Islamabad taking the tally to 134991,
13383,29041,,2022-03-23T04:07:30,RECOVERED,http://covid.gov.pk/,27 new recoveries reported in Islamabad taking the tally to 133773,
13384,29042,,2022-03-23T04:07:30,INFECTED,http://covid.gov.pk/,70 new cases reported in  Punjab taking the tally to 504577,
13385,29043,,2022-03-23T04:07:30,RECOVERED,http://covid.gov.pk/,1283 new recoveries reported in Punjab taking the tally to 490076,
13386,29044,,2022-03-23T04:07:30,INFECTED,http://covid.gov.pk/,307 new cases reported in  Sindh taking the tally to 574157,
13387,29045,,2022-03-23T04:07:30,RECOVERED,http://covid.gov.pk/,6241 new recoveries reported in Sindh taking the tally to 560140,
13388,29046,,2022-03-23T04:07:30,INFECTED,http://covid.gov.pk/,41 new cases reported in  KPK taking the tally to 218777,
13389,29047,,2022-03-23T04:07:30,RECOVERED,http://covid.gov.pk/,131 new recoveries reported in KPK taking the tally to 211592,
13390,29048,,2022-03-23T04:07:30,INFECTED,http://covid.gov.pk/,1 new cases reported in  Gilgit Baltistan taking the tally to 11673,
13391,29049,,2022-03-23T04:07:30,RECOVERED,http://covid.gov.pk/,5 new recoveries reported in Gilgit Baltistan taking the tally to 11446,
13392,29050,,2022-03-23T04:07:30,INFECTED,http://covid.gov.pk/,1 new cases reported in  Balochistan taking the tally to 35460,
13393,29051,,2022-03-23T04:07:30,RECOVERED,http://covid.gov.pk/,4 new recoveries reported in Balochistan taking the tally to 35064,
13394,29052,,2022-03-23T04:07:30,INFECTED,http://covid.gov.pk/,5 new cases reported in  AJK taking the tally to 43227,
13395,29053,,2022-03-23T04:07:30,RECOVERED,http://covid.gov.pk/,9 new recoveries reported in AJK taking the tally to 42405,
13396,29054,,2022-03-24T04:08:17,INFECTED,http://covid.gov.pk/,12 new cases reported in  Islamabad taking the tally to 135003,
13397,29055,,2022-03-24T04:08:17,RECOVERED,http://covid.gov.pk/,26 new recoveries reported in Islamabad taking the tally to 133799,
13398,29056,,2022-03-24T04:08:17,INFECTED,http://covid.gov.pk/,62 new cases reported in  Punjab taking the tally to 504639,
13399,29057,,2022-03-24T04:08:17,RECOVERED,http://covid.gov.pk/,26 new recoveries reported in Punjab taking the tally to 490102,
13400,29058,,2022-03-24T04:08:17,INFECTED,http://covid.gov.pk/,82 new cases reported in  Sindh taking the tally to 574239,
13401,29059,,2022-03-24T04:08:17,RECOVERED,http://covid.gov.pk/,16 new recoveries reported in Sindh taking the tally to 560156,
13402,29060,,2022-03-24T04:08:17,INFECTED,http://covid.gov.pk/,42 new cases reported in  KPK taking the tally to 218819,
13403,29061,,2022-03-24T04:08:17,RECOVERED,http://covid.gov.pk/,99 new recoveries reported in KPK taking the tally to 211691,
13404,29062,,2022-03-24T04:08:17,INFECTED,http://covid.gov.pk/,2 new cases reported in  Gilgit Baltistan taking the tally to 11675,
13405,29063,,2022-03-24T04:08:17,RECOVERED,http://covid.gov.pk/,6 new recoveries reported in Balochistan taking the tally to 35070,
13406,29064,,2022-03-24T04:08:17,INFECTED,http://covid.gov.pk/,10 new cases reported in  AJK taking the tally to 43237,
13407,29065,,2022-03-24T04:08:17,RECOVERED,http://covid.gov.pk/,7 new recoveries reported in AJK taking the tally to 42412,
13408,29066,,2022-03-25T04:08:13,INFECTED,http://covid.gov.pk/,3 new cases reported in  Islamabad taking the tally to 135006,
13409,29067,,2022-03-25T04:08:13,RECOVERED,http://covid.gov.pk/,20 new recoveries reported in Islamabad taking the tally to 133819,
13410,29068,,2022-03-25T04:08:13,INFECTED,http://covid.gov.pk/,58 new cases reported in  Punjab taking the tally to 504697,
13411,29069,,2022-03-25T04:08:13,INFECTED,http://covid.gov.pk/,228 new cases reported in  Sindh taking the tally to 574467,
13412,29070,,2022-03-25T04:08:13,RECOVERED,http://covid.gov.pk/,1 new recoveries reported in Sindh taking the tally to 560157,
13413,29071,,2022-03-25T04:08:13,DECEASED,http://covid.gov.pk/,1 new deaths reported in Sindh taking the tally to 8093,
13414,29072,,2022-03-25T04:08:13,INFECTED,http://covid.gov.pk/,19 new cases reported in  KPK taking the tally to 218838,
13415,29073,,2022-03-25T04:08:13,RECOVERED,http://covid.gov.pk/,27 new recoveries reported in KPK taking the tally to 211718,
13416,29074,,2022-03-25T04:08:13,DECEASED,http://covid.gov.pk/,2 new deaths reported in KPK taking the tally to 6309,
13417,29075,,2022-03-25T04:08:13,INFECTED,http://covid.gov.pk/,13 new cases reported in  Gilgit Baltistan taking the tally to 11688,
13418,29076,,2022-03-25T04:08:13,RECOVERED,http://covid.gov.pk/,7 new recoveries reported in Gilgit Baltistan taking the tally to 11453,
13419,29077,,2022-03-25T04:08:13,INFECTED,http://covid.gov.pk/,7 new cases reported in  Balochistan taking the tally to 35467,
13420,29078,,2022-03-25T04:08:13,RECOVERED,http://covid.gov.pk/,4 new recoveries reported in Balochistan taking the tally to 35074,
13421,29079,,2022-03-25T04:08:13,INFECTED,http://covid.gov.pk/,1 new cases reported in  AJK taking the tally to 43238,
13422,29080,,2022-03-25T04:08:13,RECOVERED,http://covid.gov.pk/,7 new recoveries reported in AJK taking the tally to 42419,
13423,29081,,2022-03-26T04:07:26,INFECTED,http://covid.gov.pk/,10 new cases reported in  Islamabad taking the tally to 135016,
13424,29082,,2022-03-26T04:07:26,RECOVERED,http://covid.gov.pk/,20 new recoveries reported in Islamabad taking the tally to 133839,
13425,29083,,2022-03-26T04:07:26,INFECTED,http://covid.gov.pk/,68 new cases reported in  Punjab taking the tally to 504765,
13426,29084,,2022-03-26T04:07:26,RECOVERED,http://covid.gov.pk/,114 new recoveries reported in Punjab taking the tally to 490216,
13427,29085,,2022-03-26T04:07:26,INFECTED,http://covid.gov.pk/,82 new cases reported in  Sindh taking the tally to 574549,
13428,29086,,2022-03-26T04:07:26,RECOVERED,http://covid.gov.pk/,3 new recoveries reported in Sindh taking the tally to 560160,
13429,29087,,2022-03-26T04:07:26,DECEASED,http://covid.gov.pk/,1 new deaths reported in Sindh taking the tally to 8094,
13430,29088,,2022-03-26T04:07:26,INFECTED,http://covid.gov.pk/,22 new cases reported in  KPK taking the tally to 218860,
13431,29089,,2022-03-26T04:07:26,RECOVERED,http://covid.gov.pk/,199 new recoveries reported in KPK taking the tally to 211917,
13432,29090,,2022-03-26T04:07:26,DECEASED,http://covid.gov.pk/,3 new deaths reported in KPK taking the tally to 6312,
13433,29091,,2022-03-26T04:07:26,INFECTED,http://covid.gov.pk/,5 new cases reported in  Gilgit Baltistan taking the tally to 11693,
13434,29092,,2022-03-26T04:07:26,INFECTED,http://covid.gov.pk/,1 new cases reported in  Balochistan taking the tally to 35468,
13435,29093,,2022-03-26T04:07:26,RECOVERED,http://covid.gov.pk/,3 new recoveries reported in Balochistan taking the tally to 35077,
13436,29094,,2022-03-26T04:07:26,INFECTED,http://covid.gov.pk/,1 new cases reported in  AJK taking the tally to 43239,
13437,29095,,2022-03-26T04:07:26,RECOVERED,http://covid.gov.pk/,4 new recoveries reported in AJK taking the tally to 42423,
13438,29096,,2022-03-27T04:08:18,INFECTED,http://covid.gov.pk/,7 new cases reported in  Islamabad taking the tally to 135023,
13439,29097,,2022-03-27T04:08:18,RECOVERED,http://covid.gov.pk/,22 new recoveries reported in Islamabad taking the tally to 133861,
13440,29098,,2022-03-27T04:08:18,DECEASED,http://covid.gov.pk/,1 new deaths reported in Islamabad taking the tally to 1023,
13441,29099,,2022-03-27T04:08:18,INFECTED,http://covid.gov.pk/,76 new cases reported in  Punjab taking the tally to 504841,
13442,29100,,2022-03-27T04:08:18,RECOVERED,http://covid.gov.pk/,108 new recoveries reported in Punjab taking the tally to 490324,
13443,29101,,2022-03-27T04:08:18,INFECTED,http://covid.gov.pk/,181 new cases reported in  Sindh taking the tally to 574730,
13444,29102,,2022-03-27T04:08:18,RECOVERED,http://covid.gov.pk/,16 new recoveries reported in Sindh taking the tally to 560176,
13445,29103,,2022-03-27T04:08:18,DECEASED,http://covid.gov.pk/,1 new deaths reported in Sindh taking the tally to 8095,
